Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
CL0306MRX7R6BB104;0306_095_180_060_030_035.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0306 (0816);X7R;-55 to +125°C;10;100 nF;±20%;0.80 ±0.15;1.60 ±0.20;0.50 ±0.10;0.10~0.30;0.2;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00560 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0306MRX7R6BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0306MRX7R6BB224;0306_095_180_060_030_035.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0306 (0816);X7R;-55 to +125°C;10;220 nF;±20%;0.80 ±0.15;1.60 ±0.20;0.50 ±0.10;0.10~0.30;0.2;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00560 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0306MRX7R6BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R6BB104;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;10;100 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R6BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R6BB105;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;10;1 uF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R6BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R6BB224;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;10;220 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R6BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R6BB474;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;10;470 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R6BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R7BB104;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;16;100 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R7BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R7BB224;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;16;220 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R7BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB103;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;10 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB104;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;100 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB223;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;22 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB473;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;47 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB563;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;56 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB563;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508KRX7R8BB683;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;25;68 nF;±10%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508KRX7R8BB683;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508MRX7R5BB105;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;6.3;1 uF;±20%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508MRX7R5BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0508MRX7R6BB474;0508_145_220_095_046_053.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0508 (1220);X7R;-55 to +125°C;10;470 nF;±20%;1.25 ±0.20;2.00 ±0.20;0.85 ±0.10;0.13~0.46;0.38;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0508MRX7R6BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KKX7R8BB105;0612_180_340_125_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;25;1 uF;±10%;1.60 ±0.20;3.20 ±0.20;1.15 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Embossed Plastic Tape Reel 7 inch;3,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KKX7R8BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KKX7R8BB474;0612_180_340_125_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;25;470 nF;±10%;1.60 ±0.20;3.20 ±0.20;1.15 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Embossed Plastic Tape Reel 7 inch;3,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KKX7R8BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KKX7R9BB474;0612_180_340_125_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;50;470 nF;±10%;1.60 ±0.20;3.20 ±0.20;1.15 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Embossed Plastic Tape Reel 7 inch;3,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KKX7R9BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R6BB104;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;10;100 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R6BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R7BB104;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;16;100 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R7BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R8BB104;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;25;100 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R9BB103;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;50;10 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R9BB103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R9BB104;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;50;100 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R9BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R9BB223;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;50;22 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R9BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612KRX7R9BB473;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;50;47 nF;±10%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612KRX7R9BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
CL0612MRX7R8BB104;0612_180_340_095_046_088.STEP;;Low Inductance Cap.;CL;Low Inductance Cap.;0612 (1632);X7R;-55 to +125°C;25;100 nF;±20%;1.60 ±0.20;3.20 ±0.20;0.85 ±0.10;0.13~0.46;0.5;;;;5.00%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CL0612MRX7R8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-X5R_X7R_CL_6.3V-to-50V_2.pdf;;
