part number;3d model(step);status;application;series;series description;size;tcc;temp. range;voltage (v);capacitance;tolerance;l (mm);w (mm);thickness (max.)(mm);l2/l3;l4;a;b;p;d.f.(max);i.r (min);endurance (% rv);test method;solderingmethod;aec-q200;capmeasurementcondition;packing;spq (pcs);unitweight(typ);termination;spec sheet link;datasheet;esd_level;esd_max_voltage
CS0402CRNPO9BN8R0;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;8.0 pF;±0.25pF;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402CRNPO9BN8R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402CRNPO9BN8R2;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;8.2 pF;±0.25pF;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402CRNPO9BN8R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO0BN151;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;100;150 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO0BN151;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN100;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;10 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.17%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN100;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN101;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;100 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN120;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;12 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.16%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN120;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN121;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;120 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN121;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN150;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;15 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.14%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN150;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN180;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;18 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.13%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN180;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN220;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;22 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.12%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN220;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN221;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;220 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN221;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN270;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;27 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.11%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN270;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN330;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;33 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN330;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN331;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;330 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN331;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN390;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;39 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN390;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN470;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;47 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN470;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0402JRNPO9BN471;0402_115_065_065_035_045.STEP;;Boardflex Sensitive;CS;Soft termination;0402 (1005);NPO;-55 to +125°C;50;470 pF;±5%;1.00 ±0.15;0.50 ±0.15;0.50 ±0.15;0.10~0.35;0.3;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00147 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0402JRNPO9BN471;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603CRNPO9BN2R2;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;2.2 pF;±0.25pF;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.23%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603CRNPO9BN2R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603CRNPO9BN5R0;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;5 pF;±0.25pF;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.20%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603CRNPO9BN5R0;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603CRNPO9BN6R8;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;6.8 pF;±0.25pF;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.19%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603CRNPO9BN6R8;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603CRNPO9BN8R2;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;8.2 pF;±0.25pF;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.18%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603CRNPO9BN8R2;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603GRNPO9BN101;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;100 pF;±2%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603GRNPO9BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603GRNPO9BN471;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;470 pF;±2%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603GRNPO9BN471;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JPNPO9BN101;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;100 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 13 inch;15,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JPNPO9BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JPNPO9BN102;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;1 nF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 13 inch;15,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JPNPO9BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO0BN101;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;100;100 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO0BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO0BN102;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;100;1 nF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO0BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO0BN220;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;100;22 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.12%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO0BN220;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO0BN470;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;100;47 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO0BN470;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO9BN100;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;10 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.17%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO9BN100;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO9BN101;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;100 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO9BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO9BN102;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;1 nF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.10%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO9BN102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
CS0603JRNPO9BN120;0603_180_095_095_065_050.STEP;;Boardflex Sensitive;CS;Soft termination;0603 (1608);NPO;-55 to +125°C;50;12 pF;±5%;1.60 ±0.20;0.80 ±0.15;0.80 ±0.15;0.20~0.65;0.5;;;;0.16%;10.0 GΩ;200%;IEC-60384;Reflow/Wave;No;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00570 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CS0603JRNPO9BN120;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-ST_NPOX7R_16V-to-3KV_8.pdf;;
