Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
CC0201KRX6S4BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;4.0;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S4BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S4BB223;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;4.0;22 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;4.5 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S4BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S4BB473;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;4.0;47 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;2.1 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S4BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S5BB102;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;1 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;100.0 GΩ;150%;IEC-60384;Reflow;No;,;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S5BB102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S5BB103;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;10 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S5BB103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S5BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S5BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S5BB223;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;22 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;4.5 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S5BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S5BB473;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;47 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;2.1 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S5BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S6BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;10.0;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S6BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S6BB473;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;10.0;47 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;2.1 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S6BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S7BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;16.0;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S7BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201KRX6S8BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;25.0;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201KRX6S8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MPX6S4BB105;0201_069_039_039_025_020.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;4;1 uF;±20%;0.60 ±0.09;0.30 ±0.09;0.30 ±0.09;0.10~0.25;0.2;;;;10.00%;100.0 MΩ;100%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 13 inch;50,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MPX6S4BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S4BB105;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;4;1 uF;±20%;0.60 ±0.09;0.30 ±0.09;0.30 ±0.09;0.10~0.20;0.2;;;;10.00%;10.0 GΩ;100%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S4BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S5BB105;0201_069_039_039_025_020.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;1 uF;±20%;0.60 ±0.09;0.30 ±0.09;0.30 ±0.09;0.10~0.25;0.2;;;;10.00%;10.0 GΩ;100%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S5BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S5BB224;0201_069_039_039_025_020.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;220 nF;±20%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.25;0.2;;;;10.00%;454 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S5BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S5BB474;0201_069_039_039_025_020.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;6.3;470 nF;±20%;0.60 ±0.09;0.30 ±0.09;0.30 ±0.09;0.10~0.25;0.2;;;;10.00%;212 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S5BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S6BB224;0201_069_039_039_025_020.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;10V;220 nF;±20%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.25;0.2;;;;10.00%;454 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S6BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0201MRX6S8BB104;0201_063_033_033_020_023.STEP;;General Purpose;CC X6S;General purpose X6S;0201 (0603);X6S;-55 to +105°C;25;100 nF;±20%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0201MRX6S8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KPX6S5BB225;0402_120_070_070_035_050.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;6.3;2.2 uF;±10%;1.00 ±0.20;0.50 ±0.20;0.50 ±0.20;0.15~0.35;0.3;;;;10.00%;22.7 MΩ;150%;IEC-60384;Reflow;No;1kHz, 0.5 Vrms;Paper/PE Tape Reel 13 inch;50,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KPX6S5BB225;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S4BB105;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;4.0;1 uF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S4BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S5BB105;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;6.3;1 uF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S5BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S5BB224;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;6.3;220 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;227 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S5BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S5BB225;0402_120_070_070_035_050.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;6.3;2.2 uF;±10%;1.00 ±0.20;0.50 ±0.20;0.50 ±0.20;0.15~0.35;0.3;;;;10.00%;22.7 MΩ;150%;IEC-60384;Reflow;No;1kHz, 0.5 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S5BB225;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S5BB474;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;6.3;470 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S5BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S6BB105;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;10.0;1 uF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S6BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S6BB225;0402_120_070_070_035_050.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;10.0;2.2 uF;±10%;1.00 ±0.20;0.50 ±0.20;0.50 ±0.20;0.15~0.35;0.3;;;;10.00%;22.7 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S6BB225;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S6BB474;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;10.0;470 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S6BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S7BB105;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;16.0;1 uF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;10.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S7BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S7BB474;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;16.0;470 nF;±10%;1.00 ±0.1;0.50 ±0.1;0.50 ±0.1;0.15~0.35;0.3;;;;10.00%;106 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S7BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S8BB104;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;25.0;100 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;1.0 GΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S8BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S8BB105;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;25.0;1 uF;±10%;1.00 ±0.2;0.50 ±0.2;0.50 ±0.2;0.15~0.35;0.3;;;;10.00%;50 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S8BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
CC0402KRX6S8BB224;0402_105_055_055_035_035.STEP;;General Purpose;CC X6S;General purpose X6S;0402 (1005);X6S;-55 to +105°C;25.0;220 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;10.00%;227 MΩ;150%;IEC-60384;Reflow;No;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/CC0402KRX6S8BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X6S_4V-to-50V_7.pdf;;
