Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
PE0603JRF7T0R03L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.03;±100ppm/°C;±5%;1/3 (0.33);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7T0R047L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.047;±100ppm/°C;±5%;1/3 (0.33);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7T0R04L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.04;±100ppm/°C;±5%;1/3 (0.33);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7T0R05L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.05;±100ppm/°C;±5%;1/3 (0.33);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R005L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.005;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R015L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.015;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R01L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.01;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R025L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.025;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R02L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.02;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R033L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.033;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R039L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.039;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R03L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.03;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R047L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.047;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R04L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.04;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRF7W0R05L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.05;±100ppm/°C;±5%;1/5 (0.2);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R005L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.005;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R015L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.015;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R01L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.01;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R025L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.025;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R02L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.02;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
PE0603JRM070R033L;PE;Automotive Grade Metal Current Sensor - Low TCR Chip Resistor;0603 (1608);Paper tape;07 inch Dia. reel;0.033;±75ppm/°C;±5%;1/10 (0.1);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-PE_521_RoHS_L_12.pdf
