Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
AC0612JRNPO9BN271;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;270 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN271;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612JRNPO9BN330;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;33 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN330;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612JRNPO9BN331;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;330 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN331;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612JRNPO9BN470;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;47 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN470;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612JRNPO9BN471;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;470 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN471;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612JRNPO9BN680;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;68 pF;±5%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612JRNPO9BN680;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRNPO8BN101;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;25;100 pF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;0;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRNPO8BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRNPO9BN221;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;220 pF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRNPO9BN221;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;5A;8000 V (DC) to < 12,000 V (AD)
AC0612KRNPO9BN471;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;470 pF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRNPO9BN471;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRNPO9BN680;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);NPO;-55 to +125°C;50;68 pF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;0;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRNPO9BN680;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN100;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;10 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.17%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN100;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN101;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;100 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN101;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN150;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;15 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.14%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN150;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN220;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;22 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.12%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN220;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN330;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;33 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN330;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508JRNPO9BN470;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);NPO;-55 to +125°C;50;47 pF;±5%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;0.10%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 MHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508JRNPO9BN470;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRX7R7BB473;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;16;47 nF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;3.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRX7R7BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRX7R8BB473;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;25;47 nF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRX7R8BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRX7R9BB102;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;1 nF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRX7R9BB102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612KRX7R9BB103;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;10 nF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRX7R9BB103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;3;4000 V (DC) to < 6000 V (DC)
AC0612KRX7R9BB472;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;4.7 nF;±10%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;0;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612KRX7R9BB472;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612MRX7R9BB102;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;1 nF;±20%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612MRX7R9BB102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0612MRX7R9BB103;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;10 nF;±20%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612MRX7R9BB103;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;3;4000 V (DC) to < 6000 V (DC)
AC0612MRX7R9BB222;0612_080_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0612 (1632);X7R;-55 to +125°C;50;2.2 nF;±20%;3.20 ±0.15;1.60 ±0.15;0.80 ±0.10;;;0.40±0.10;0.30±0.20;0.80±0.10;2.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.03410 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0612MRX7R9BB222;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
AC0508KRX7R7BB223;0508_060_000.STEP;;Automotive;AC Array;Automotive MLCC Array;0508 (1220);X7R;-55 to +125°C;16;22 nF;±10%;2.00 ±0.15;1.25 ±0.15;0.60 ±0.10;;;0.28±0.10;0.20±0.10;0.50±0.10;3.50%;10.0 GΩ;200%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.01170 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0508KRX7R7BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC-Array_NP0X7R_0.pdf;;
