Part Number;3D Model(STEP);Status;Application;Series;Series Description;Size;TCC;Temp. Range;Voltage (V);Capacitance;Tolerance;L (mm);W (mm);Thickness (max.)(mm);L2/L3;L4;A;B;P;D.F.(Max);I.R (Min);Endurance (% RV);Test Method;SolderingMethod;AEC-Q200;CapMeasurementCondition;Packing;SPQ (Pcs);UnitWeight(typ);Termination;spec sheet link;Datasheet;ESD_Level;ESD_Max_Voltage
AC0402KRX5R5BB105;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;6.3;1 uF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;7.00%;100 MΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R5BB105;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0402KRX5R5BB154;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;6.3;150 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;7.00%;666.7 MΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R5BB154;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0402KRX5R5BB224;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;6.3;220 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;7.00%;454 MΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R5BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0402KRX5R5BB334;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;6.3;330 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;7.00%;303 MΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R5BB334;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0402KRX5R5BB474;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;6.3;470 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;7.00%;212 MΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R5BB474;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0402KRX5R7BB104;0402_105_055_055_035_035.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0402 (1005);X5R;-55 to +85°C;16.0;100 nF;±10%;1.00 ±0.05;0.50 ±0.05;0.50 ±0.05;0.15~0.35;0.3;;;;0.10%;MΩ;200%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;10,000;0.00140 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0402KRX5R7BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0603KRX5R9BB224;0603_170_090_090_050_070.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0603 (1608);X5R;-55 to +85°C;50.0;220 nF;±10%;1.60 ±0.10;0.80 ±0.10;0.80 ±0.10;0.20~0.50;0.6;;;;10.00%;227.3 MΩ;100%;AEC Q200;Reflow/Wave;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;4,000;0.00560 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0603KRX5R9BB224;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S5BB104;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;6.3;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S5BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;4;6000 V (DC) to < 8000 V (DC)
AC0201KRX6S5BB153;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;6.3;15 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;6.7 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S5BB153;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S5BB223;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;6.3;22 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;4.54 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S5BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S5BB473;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;6.3;47 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;2.1 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S5BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S6BB104;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;10.0;100 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;1.0 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S6BB104;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;4;6000 V (DC) to < 8000 V (DC)
AC0201KRX6S6BB153;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;10.0;15 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;6.7 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S6BB153;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S6BB223;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;10.0;22 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;4.5 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S6BB223;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S6BB473;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;10.0;47 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;2.1 GΩ;100%;AEC Q200;Reflow;Yes;1 KHz, 1 Vrms;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S6BB473;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
AC0201KRX6S8BB102;0201_063_033_033_020_023.STEP;;Automotive X5R/X6S;AC X5R/X6S;Automotive grade for Infotain application;0201 (0603);X6S;-55 to +105°C;25.0;1 nF;±10%;0.60 ±0.03;0.30 ±0.03;0.30 ±0.03;0.10~0.20;0.2;;;;10.00%;100.0 GΩ;100%;AEC Q200;Reflow;Yes;,;Paper/PE Tape Reel 7 inch;15,000;0.00030 g;Ni-Sn;https://www.yageo.com/en/Chart/Download/pdf/AC0201KRX6S8BB102;https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-AC_X5RX6S_0.pdf;;
